Data,Hora,Download,Upload,ID do Servidor,Nome do Servidor,IP,Ping
06 May 2023,08:59,310.29 Mb/s,169.73 Mb/s,54890,Bento Gonçalves,138.59.48.128,9519
06 May 2023,09:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,09:01,310.72 Mb/s,172.14 Mb/s,54890,Bento Gonçalves,138.59.48.128,9269
06 May 2023,09:02,310.78 Mb/s,165.95 Mb/s,54890,Bento Gonçalves,138.59.48.128,9648
06 May 2023,09:03,310.82 Mb/s,167.92 Mb/s,54890,Bento Gonçalves,138.59.48.128,9492
06 May 2023,09:04,309.98 Mb/s,169.54 Mb/s,54890,Bento Gonçalves,138.59.48.128,9545
06 May 2023,09:05,305.62 Mb/s,173.50 Mb/s,44271,Nova Prata,138.59.48.128,9294
06 May 2023,09:06,309.48 Mb/s,168.17 Mb/s,44271,Nova Prata,138.59.48.128,9365
06 May 2023,09:07,310.80 Mb/s,154.48 Mb/s,54890,Bento Gonçalves,138.59.48.128,9527
06 May 2023,09:08,310.60 Mb/s,170.12 Mb/s,54890,Bento Gonçalves,138.59.48.128,9451
06 May 2023,09:09,308.87 Mb/s,163.02 Mb/s,44271,Nova Prata,138.59.48.128,9348
06 May 2023,09:10,310.77 Mb/s,167.53 Mb/s,54890,Bento Gonçalves,138.59.48.128,9628
06 May 2023,09:11,310.72 Mb/s,166.63 Mb/s,54890,Bento Gonçalves,138.59.48.128,9542
06 May 2023,09:12,310.84 Mb/s,174.65 Mb/s,54890,Bento Gonçalves,138.59.48.128,9351
06 May 2023,09:13,310.44 Mb/s,172.64 Mb/s,44271,Nova Prata,138.59.48.128,9547
06 May 2023,09:14,310.02 Mb/s,168.28 Mb/s,54890,Bento Gonçalves,138.59.48.128,9414
06 May 2023,09:15,309.54 Mb/s,173.34 Mb/s,54890,Bento Gonçalves,138.59.48.128,9470
06 May 2023,09:16,310.76 Mb/s,171.50 Mb/s,54890,Bento Gonçalves,138.59.48.128,9386
06 May 2023,09:17,309.00 Mb/s,165.54 Mb/s,54890,Bento Gonçalves,138.59.48.128,9539
06 May 2023,09:18,310.77 Mb/s,170.96 Mb/s,54890,Bento Gonçalves,138.59.48.128,9460
06 May 2023,09:19,310.82 Mb/s,164.53 Mb/s,54890,Bento Gonçalves,138.59.48.128,9466
06 May 2023,09:20,301.33 Mb/s,167.94 Mb/s,44271,Nova Prata,138.59.48.128,9319
06 May 2023,09:21,305.56 Mb/s,166.86 Mb/s,54890,Bento Gonçalves,138.59.48.128,9502
06 May 2023,09:22,309.97 Mb/s,169.07 Mb/s,44271,Nova Prata,138.59.48.128,9570
06 May 2023,09:23,308.81 Mb/s,168.64 Mb/s,54890,Bento Gonçalves,138.59.48.128,9486
06 May 2023,09:24,310.73 Mb/s,169.68 Mb/s,54890,Bento Gonçalves,138.59.48.128,9393
06 May 2023,09:25,309.37 Mb/s,169.22 Mb/s,54890,Bento Gonçalves,138.59.48.128,9468
06 May 2023,09:26,310.33 Mb/s,172.21 Mb/s,54890,Bento Gonçalves,138.59.48.128,9488
06 May 2023,09:27,308.81 Mb/s,168.05 Mb/s,54890,Bento Gonçalves,138.59.48.128,9496
06 May 2023,09:28,310.69 Mb/s,169.23 Mb/s,54890,Bento Gonçalves,138.59.48.128,9209
06 May 2023,09:29,310.53 Mb/s,167.29 Mb/s,54890,Bento Gonçalves,138.59.48.128,9370
06 May 2023,09:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,09:31,310.60 Mb/s,166.01 Mb/s,54890,Bento Gonçalves,138.59.48.128,9629
06 May 2023,09:32,310.95 Mb/s,174.18 Mb/s,54890,Bento Gonçalves,138.59.48.128,9269
06 May 2023,09:33,310.32 Mb/s,165.40 Mb/s,54890,Bento Gonçalves,138.59.48.128,9395
06 May 2023,09:34,309.44 Mb/s,166.45 Mb/s,44271,Nova Prata,138.59.48.128,9467
06 May 2023,09:35,310.56 Mb/s,168.03 Mb/s,54890,Bento Gonçalves,138.59.48.128,9546
06 May 2023,09:36,307.95 Mb/s,167.37 Mb/s,44271,Nova Prata,138.59.48.128,9022
06 May 2023,09:37,310.61 Mb/s,170.92 Mb/s,54890,Bento Gonçalves,138.59.48.128,9319
06 May 2023,09:38,309.90 Mb/s,169.75 Mb/s,54890,Bento Gonçalves,138.59.48.128,9439
06 May 2023,09:39,309.06 Mb/s,168.29 Mb/s,54890,Bento Gonçalves,138.59.48.128,9485
06 May 2023,09:40,307.04 Mb/s,168.45 Mb/s,54890,Bento Gonçalves,138.59.48.128,9202
06 May 2023,09:41,309.21 Mb/s,168.84 Mb/s,44271,Nova Prata,138.59.48.128,9399
06 May 2023,09:42,308.13 Mb/s,152.15 Mb/s,54890,Bento Gonçalves,138.59.48.128,8306
06 May 2023,09:43,310.53 Mb/s,163.98 Mb/s,54890,Bento Gonçalves,138.59.48.128,9368
06 May 2023,09:44,309.23 Mb/s,165.47 Mb/s,54890,Bento Gonçalves,138.59.48.128,8197
06 May 2023,09:45,310.62 Mb/s,172.63 Mb/s,54890,Bento Gonçalves,138.59.48.128,9511
06 May 2023,09:46,307.97 Mb/s,169.05 Mb/s,54890,Bento Gonçalves,138.59.48.128,9609
06 May 2023,09:47,309.86 Mb/s,171.31 Mb/s,54890,Bento Gonçalves,138.59.48.128,9583
06 May 2023,09:48,307.17 Mb/s,168.77 Mb/s,54890,Bento Gonçalves,138.59.48.128,8131
06 May 2023,09:49,303.12 Mb/s,172.76 Mb/s,54890,Bento Gonçalves,138.59.48.128,9065
06 May 2023,09:50,309.74 Mb/s,169.89 Mb/s,44271,Nova Prata,138.59.48.128,9141
06 May 2023,09:51,307.25 Mb/s,166.79 Mb/s,44271,Nova Prata,138.59.48.128,9540
06 May 2023,09:52,309.35 Mb/s,171.94 Mb/s,54890,Bento Gonçalves,138.59.48.128,9406
06 May 2023,09:53,309.73 Mb/s,174.11 Mb/s,54890,Bento Gonçalves,138.59.48.128,9486
06 May 2023,09:54,309.03 Mb/s,160.66 Mb/s,31307,Bento Gonçalves,138.59.48.128,12775
06 May 2023,09:55,302.79 Mb/s,170.06 Mb/s,38506,Bento Gonçalves,138.59.48.128,7145
06 May 2023,09:56,299.38 Mb/s,170.60 Mb/s,38506,Bento Gonçalves,138.59.48.128,6589
06 May 2023,09:57,266.63 Mb/s,171.08 Mb/s,38506,Bento Gonçalves,138.59.48.128,6640
06 May 2023,09:58,282.87 Mb/s,171.76 Mb/s,38506,Bento Gonçalves,138.59.48.128,7209
06 May 2023,09:59,295.64 Mb/s,71.16 Mb/s,25137,Garibaldi,138.59.48.128,9322
06 May 2023,10:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,10:01,267.36 Mb/s,165.76 Mb/s,38506,Bento Gonçalves,138.59.48.128,7114
06 May 2023,10:02,286.71 Mb/s,169.78 Mb/s,38506,Bento Gonçalves,138.59.48.128,6832
06 May 2023,10:03,278.46 Mb/s,169.42 Mb/s,38506,Bento Gonçalves,138.59.48.128,7018
06 May 2023,10:04,302.21 Mb/s,106.16 Mb/s,25137,Garibaldi,138.59.48.128,9528
06 May 2023,10:05,282.16 Mb/s,170.85 Mb/s,38506,Bento Gonçalves,138.59.48.128,8138
06 May 2023,10:06,285.27 Mb/s,171.28 Mb/s,38506,Bento Gonçalves,138.59.48.128,6592
06 May 2023,10:07,299.63 Mb/s,170.21 Mb/s,38506,Bento Gonçalves,138.59.48.128,6620
06 May 2023,10:08,293.52 Mb/s,166.01 Mb/s,38506,Bento Gonçalves,138.59.48.128,6415
06 May 2023,10:09,306.56 Mb/s,172.61 Mb/s,38506,Bento Gonçalves,138.59.48.128,5429
06 May 2023,10:10,309.09 Mb/s,171.20 Mb/s,38506,Bento Gonçalves,138.59.48.128,6375
06 May 2023,10:11,310.72 Mb/s,170.31 Mb/s,38506,Bento Gonçalves,138.59.48.128,7000
06 May 2023,10:12,308.85 Mb/s,160.86 Mb/s,38506,Bento Gonçalves,138.59.48.128,6644
06 May 2023,10:13,305.98 Mb/s,158.02 Mb/s,38506,Bento Gonçalves,138.59.48.128,7910
06 May 2023,10:14,300.59 Mb/s,172.87 Mb/s,38506,Bento Gonçalves,138.59.48.128,8276
06 May 2023,10:15,307.07 Mb/s,154.88 Mb/s,38506,Bento Gonçalves,138.59.48.128,6030
06 May 2023,10:16,304.97 Mb/s,174.83 Mb/s,38506,Bento Gonçalves,138.59.48.128,7209
06 May 2023,10:17,308.89 Mb/s,171.32 Mb/s,38506,Bento Gonçalves,138.59.48.128,8023
06 May 2023,10:18,306.16 Mb/s,170.88 Mb/s,38506,Bento Gonçalves,138.59.48.128,7289
06 May 2023,10:19,310.52 Mb/s,173.07 Mb/s,38506,Bento Gonçalves,138.59.48.128,7674
06 May 2023,10:20,310.87 Mb/s,168.79 Mb/s,38506,Bento Gonçalves,138.59.48.128,7205
06 May 2023,10:21,309.22 Mb/s,168.91 Mb/s,38506,Bento Gonçalves,138.59.48.128,6704
06 May 2023,10:22,309.32 Mb/s,174.74 Mb/s,38506,Bento Gonçalves,138.59.48.128,6464
06 May 2023,10:23,308.43 Mb/s,170.76 Mb/s,38506,Bento Gonçalves,138.59.48.128,7271
06 May 2023,10:24,296.32 Mb/s,81.64 Mb/s,25137,Garibaldi,138.59.48.128,9251
06 May 2023,10:25,302.80 Mb/s,89.82 Mb/s,25137,Garibaldi,138.59.48.128,9774
06 May 2023,10:26,303.72 Mb/s,167.63 Mb/s,38506,Bento Gonçalves,138.59.48.128,6615
06 May 2023,10:27,310.93 Mb/s,171.82 Mb/s,38506,Bento Gonçalves,138.59.48.128,7088
06 May 2023,10:28,309.60 Mb/s,169.49 Mb/s,38506,Bento Gonçalves,138.59.48.128,7159
06 May 2023,10:29,310.45 Mb/s,169.62 Mb/s,38506,Bento Gonçalves,138.59.48.128,7860
06 May 2023,10:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,10:31,285.10 Mb/s,82.34 Mb/s,25137,Garibaldi,138.59.48.128,9819
06 May 2023,10:32,309.70 Mb/s,171.36 Mb/s,38506,Bento Gonçalves,138.59.48.128,6486
06 May 2023,10:33,310.98 Mb/s,157.05 Mb/s,38506,Bento Gonçalves,138.59.48.128,6042
06 May 2023,10:34,310.86 Mb/s,170.60 Mb/s,38506,Bento Gonçalves,138.59.48.128,6631
06 May 2023,10:35,310.87 Mb/s,171.27 Mb/s,38506,Bento Gonçalves,138.59.48.128,6546
06 May 2023,10:36,305.29 Mb/s,165.78 Mb/s,38506,Bento Gonçalves,138.59.48.128,7075
06 May 2023,10:37,304.29 Mb/s,172.09 Mb/s,38506,Bento Gonçalves,138.59.48.128,6563
06 May 2023,10:38,299.29 Mb/s,76.12 Mb/s,25137,Garibaldi,138.59.48.128,10191
06 May 2023,10:39,309.98 Mb/s,172.01 Mb/s,38506,Bento Gonçalves,138.59.48.128,7177
06 May 2023,10:40,310.68 Mb/s,170.77 Mb/s,38506,Bento Gonçalves,138.59.48.128,6626
06 May 2023,10:41,297.32 Mb/s,172.68 Mb/s,38506,Bento Gonçalves,138.59.48.128,6678
06 May 2023,10:42,310.76 Mb/s,170.91 Mb/s,38506,Bento Gonçalves,138.59.48.128,7067
06 May 2023,10:43,309.70 Mb/s,174.16 Mb/s,38506,Bento Gonçalves,138.59.48.128,6635
06 May 2023,10:44,309.21 Mb/s,173.65 Mb/s,38506,Bento Gonçalves,138.59.48.128,6757
06 May 2023,10:45,306.91 Mb/s,171.38 Mb/s,38506,Bento Gonçalves,138.59.48.128,7808
06 May 2023,10:46,310.78 Mb/s,169.07 Mb/s,38506,Bento Gonçalves,138.59.48.128,6539
06 May 2023,10:47,309.48 Mb/s,168.59 Mb/s,38506,Bento Gonçalves,138.59.48.128,6562
06 May 2023,10:48,311.15 Mb/s,166.80 Mb/s,38506,Bento Gonçalves,138.59.48.128,6461
06 May 2023,10:49,309.53 Mb/s,169.50 Mb/s,38506,Bento Gonçalves,138.59.48.128,6454
06 May 2023,10:50,311.04 Mb/s,173.81 Mb/s,38506,Bento Gonçalves,138.59.48.128,6418
06 May 2023,10:51,308.09 Mb/s,166.02 Mb/s,38506,Bento Gonçalves,138.59.48.128,7021
06 May 2023,10:52,310.42 Mb/s,170.92 Mb/s,38506,Bento Gonçalves,138.59.48.128,6565
06 May 2023,10:53,304.84 Mb/s,170.15 Mb/s,38506,Bento Gonçalves,138.59.48.128,6655
06 May 2023,10:54,310.65 Mb/s,171.65 Mb/s,38506,Bento Gonçalves,138.59.48.128,6624
06 May 2023,10:55,310.50 Mb/s,165.55 Mb/s,38506,Bento Gonçalves,138.59.48.128,6556
06 May 2023,10:56,292.62 Mb/s,167.97 Mb/s,38506,Bento Gonçalves,138.59.48.128,6599
06 May 2023,10:57,307.70 Mb/s,170.18 Mb/s,38506,Bento Gonçalves,138.59.48.128,6584
06 May 2023,10:58,292.32 Mb/s,170.72 Mb/s,38506,Bento Gonçalves,138.59.48.128,7130
06 May 2023,10:59,286.53 Mb/s,170.76 Mb/s,38506,Bento Gonçalves,138.59.48.128,6110
06 May 2023,11:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,11:01,310.21 Mb/s,174.16 Mb/s,38506,Bento Gonçalves,138.59.48.128,7109
06 May 2023,11:02,310.70 Mb/s,171.02 Mb/s,38506,Bento Gonçalves,138.59.48.128,8304
06 May 2023,11:03,300.81 Mb/s,169.77 Mb/s,38506,Bento Gonçalves,138.59.48.128,6443
06 May 2023,11:04,310.81 Mb/s,166.20 Mb/s,38506,Bento Gonçalves,138.59.48.128,7451
06 May 2023,11:05,308.89 Mb/s,173.70 Mb/s,38506,Bento Gonçalves,138.59.48.128,7222
06 May 2023,11:06,309.22 Mb/s,171.24 Mb/s,38506,Bento Gonçalves,138.59.48.128,6506
06 May 2023,11:07,309.73 Mb/s,168.15 Mb/s,38506,Bento Gonçalves,138.59.48.128,7118
06 May 2023,11:08,309.53 Mb/s,170.35 Mb/s,38506,Bento Gonçalves,138.59.48.128,7113
06 May 2023,11:09,304.17 Mb/s,168.52 Mb/s,38506,Bento Gonçalves,138.59.48.128,6494
06 May 2023,11:10,305.87 Mb/s,158.28 Mb/s,38506,Bento Gonçalves,138.59.48.128,7096
06 May 2023,11:11,309.47 Mb/s,160.37 Mb/s,38506,Bento Gonçalves,138.59.48.128,6538
06 May 2023,11:12,309.32 Mb/s,169.43 Mb/s,38506,Bento Gonçalves,138.59.48.128,6637
06 May 2023,11:13,309.15 Mb/s,167.75 Mb/s,38506,Bento Gonçalves,138.59.48.128,6079
06 May 2023,11:14,307.68 Mb/s,170.29 Mb/s,38506,Bento Gonçalves,138.59.48.128,7082
06 May 2023,11:15,304.73 Mb/s,171.47 Mb/s,38506,Bento Gonçalves,138.59.48.128,6854
06 May 2023,11:16,310.84 Mb/s,173.54 Mb/s,38506,Bento Gonçalves,138.59.48.128,6740
06 May 2023,11:17,310.43 Mb/s,169.81 Mb/s,38506,Bento Gonçalves,138.59.48.128,6650
06 May 2023,11:18,309.26 Mb/s,172.47 Mb/s,38506,Bento Gonçalves,138.59.48.128,7085
06 May 2023,11:19,302.93 Mb/s,170.30 Mb/s,38506,Bento Gonçalves,138.59.48.128,6573
06 May 2023,11:20,308.87 Mb/s,156.89 Mb/s,38506,Bento Gonçalves,138.59.48.128,6058
06 May 2023,11:21,309.75 Mb/s,168.89 Mb/s,38506,Bento Gonçalves,138.59.48.128,6611
06 May 2023,11:22,300.41 Mb/s,167.84 Mb/s,38506,Bento Gonçalves,138.59.48.128,6209
06 May 2023,11:23,308.50 Mb/s,170.51 Mb/s,38506,Bento Gonçalves,138.59.48.128,8862
06 May 2023,11:24,310.78 Mb/s,155.10 Mb/s,38506,Bento Gonçalves,138.59.48.128,7156
06 May 2023,11:25,309.55 Mb/s,170.56 Mb/s,38506,Bento Gonçalves,138.59.48.128,7314
06 May 2023,11:26,307.80 Mb/s,169.03 Mb/s,38506,Bento Gonçalves,138.59.48.128,6521
06 May 2023,11:27,308.47 Mb/s,170.91 Mb/s,38506,Bento Gonçalves,138.59.48.128,6588
06 May 2023,11:28,309.45 Mb/s,167.56 Mb/s,38506,Bento Gonçalves,138.59.48.128,6143
06 May 2023,11:29,309.09 Mb/s,169.89 Mb/s,38506,Bento Gonçalves,138.59.48.128,7334
06 May 2023,11:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,11:31,297.20 Mb/s,158.41 Mb/s,38506,Bento Gonçalves,138.59.48.128,5741
06 May 2023,11:32,305.77 Mb/s,173.43 Mb/s,38506,Bento Gonçalves,138.59.48.128,6652
06 May 2023,11:33,310.71 Mb/s,170.05 Mb/s,38506,Bento Gonçalves,138.59.48.128,5599
06 May 2023,11:34,309.19 Mb/s,172.22 Mb/s,38506,Bento Gonçalves,138.59.48.128,7381
06 May 2023,11:35,310.50 Mb/s,168.58 Mb/s,38506,Bento Gonçalves,138.59.48.128,6638
06 May 2023,11:36,310.66 Mb/s,170.85 Mb/s,38506,Bento Gonçalves,138.59.48.128,6124
06 May 2023,11:37,307.78 Mb/s,169.32 Mb/s,38506,Bento Gonçalves,138.59.48.128,6592
06 May 2023,11:38,307.34 Mb/s,172.66 Mb/s,38506,Bento Gonçalves,138.59.48.128,6955
06 May 2023,11:39,307.04 Mb/s,171.88 Mb/s,38506,Bento Gonçalves,138.59.48.128,7281
06 May 2023,11:40,310.44 Mb/s,172.25 Mb/s,38506,Bento Gonçalves,138.59.48.128,7031
06 May 2023,11:41,303.91 Mb/s,172.43 Mb/s,38506,Bento Gonçalves,138.59.48.128,7152
06 May 2023,11:42,299.04 Mb/s,166.33 Mb/s,38506,Bento Gonçalves,138.59.48.128,6578
06 May 2023,11:43,306.93 Mb/s,171.84 Mb/s,38506,Bento Gonçalves,138.59.48.128,6318
06 May 2023,11:44,296.55 Mb/s,173.23 Mb/s,38506,Bento Gonçalves,138.59.48.128,7125
06 May 2023,11:45,308.58 Mb/s,172.01 Mb/s,38506,Bento Gonçalves,138.59.48.128,6652
06 May 2023,11:46,303.07 Mb/s,167.90 Mb/s,38506,Bento Gonçalves,138.59.48.128,7169
06 May 2023,11:47,308.90 Mb/s,171.49 Mb/s,38506,Bento Gonçalves,138.59.48.128,6574
06 May 2023,11:48,307.20 Mb/s,172.52 Mb/s,38506,Bento Gonçalves,138.59.48.128,6622
06 May 2023,11:49,305.92 Mb/s,170.96 Mb/s,38506,Bento Gonçalves,138.59.48.128,6066
06 May 2023,11:50,308.78 Mb/s,170.01 Mb/s,38506,Bento Gonçalves,138.59.48.128,6514
06 May 2023,11:51,309.59 Mb/s,172.78 Mb/s,38506,Bento Gonçalves,138.59.48.128,6629
06 May 2023,11:52,308.60 Mb/s,171.07 Mb/s,38506,Bento Gonçalves,138.59.48.128,7060
06 May 2023,11:53,308.51 Mb/s,166.28 Mb/s,38506,Bento Gonçalves,138.59.48.128,7385
06 May 2023,11:54,306.50 Mb/s,168.96 Mb/s,38506,Bento Gonçalves,138.59.48.128,6669
06 May 2023,11:55,310.66 Mb/s,171.28 Mb/s,38506,Bento Gonçalves,138.59.48.128,6724
06 May 2023,11:56,307.81 Mb/s,171.38 Mb/s,38506,Bento Gonçalves,138.59.48.128,7159
06 May 2023,11:57,309.46 Mb/s,170.60 Mb/s,38506,Bento Gonçalves,138.59.48.128,7032
06 May 2023,11:58,305.93 Mb/s,169.82 Mb/s,38506,Bento Gonçalves,138.59.48.128,7103
06 May 2023,11:59,308.68 Mb/s,173.31 Mb/s,38506,Bento Gonçalves,138.59.48.128,6073
06 May 2023,12:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,12:01,302.49 Mb/s,166.96 Mb/s,38506,Bento Gonçalves,138.59.48.128,6571
06 May 2023,12:02,300.79 Mb/s,171.24 Mb/s,38506,Bento Gonçalves,138.59.48.128,6685
06 May 2023,12:03,303.02 Mb/s,170.94 Mb/s,38506,Bento Gonçalves,138.59.48.128,6977
06 May 2023,12:04,295.10 Mb/s,171.63 Mb/s,38506,Bento Gonçalves,138.59.48.128,6615
06 May 2023,12:05,307.54 Mb/s,171.36 Mb/s,38506,Bento Gonçalves,138.59.48.128,7169
06 May 2023,12:06,305.00 Mb/s,170.88 Mb/s,38506,Bento Gonçalves,138.59.48.128,6205
06 May 2023,12:07,308.09 Mb/s,171.34 Mb/s,38506,Bento Gonçalves,138.59.48.128,6413
06 May 2023,12:08,304.28 Mb/s,171.29 Mb/s,38506,Bento Gonçalves,138.59.48.128,6535
06 May 2023,12:09,305.95 Mb/s,170.52 Mb/s,38506,Bento Gonçalves,138.59.48.128,7104
06 May 2023,12:10,308.98 Mb/s,155.96 Mb/s,38506,Bento Gonçalves,138.59.48.128,6803
06 May 2023,12:11,307.53 Mb/s,171.59 Mb/s,38506,Bento Gonçalves,138.59.48.128,6722
06 May 2023,12:12,309.45 Mb/s,171.43 Mb/s,38506,Bento Gonçalves,138.59.48.128,6545
06 May 2023,12:13,309.06 Mb/s,165.49 Mb/s,38506,Bento Gonçalves,138.59.48.128,6633
06 May 2023,12:14,307.64 Mb/s,157.33 Mb/s,38506,Bento Gonçalves,138.59.48.128,6532
06 May 2023,12:15,307.11 Mb/s,171.12 Mb/s,38506,Bento Gonçalves,138.59.48.128,6830
06 May 2023,12:16,308.38 Mb/s,83.68 Mb/s,38506,Bento Gonçalves,138.59.48.128,7193
06 May 2023,12:17,308.64 Mb/s,169.38 Mb/s,38506,Bento Gonçalves,138.59.48.128,7860
06 May 2023,12:18,307.06 Mb/s,171.89 Mb/s,38506,Bento Gonçalves,138.59.48.128,6736
06 May 2023,12:19,307.81 Mb/s,169.91 Mb/s,38506,Bento Gonçalves,138.59.48.128,7014
06 May 2023,12:20,300.22 Mb/s,171.49 Mb/s,38506,Bento Gonçalves,138.59.48.128,6063
06 May 2023,12:21,309.74 Mb/s,165.28 Mb/s,38506,Bento Gonçalves,138.59.48.128,6631
06 May 2023,12:22,293.90 Mb/s,73.54 Mb/s,25137,Garibaldi,138.59.48.128,9045
06 May 2023,12:23,308.33 Mb/s,172.22 Mb/s,38506,Bento Gonçalves,138.59.48.128,6015
06 May 2023,12:24,307.76 Mb/s,173.21 Mb/s,38506,Bento Gonçalves,138.59.48.128,6528
06 May 2023,12:25,307.88 Mb/s,169.73 Mb/s,38506,Bento Gonçalves,138.59.48.128,7008
06 May 2023,12:26,305.59 Mb/s,170.35 Mb/s,38506,Bento Gonçalves,138.59.48.128,6907
06 May 2023,12:27,301.14 Mb/s,94.15 Mb/s,25137,Garibaldi,138.59.48.128,9607
06 May 2023,12:28,305.78 Mb/s,169.27 Mb/s,38506,Bento Gonçalves,138.59.48.128,6773
06 May 2023,12:29,299.48 Mb/s,156.17 Mb/s,38506,Bento Gonçalves,138.59.48.128,6968
06 May 2023,12:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,12:31,303.05 Mb/s,172.37 Mb/s,38506,Bento Gonçalves,138.59.48.128,7057
06 May 2023,12:32,307.90 Mb/s,168.27 Mb/s,38506,Bento Gonçalves,138.59.48.128,6655
06 May 2023,12:33,305.18 Mb/s,169.07 Mb/s,38506,Bento Gonçalves,138.59.48.128,6256
06 May 2023,12:34,304.52 Mb/s,173.76 Mb/s,38506,Bento Gonçalves,138.59.48.128,6663
06 May 2023,12:35,300.63 Mb/s,163.98 Mb/s,38506,Bento Gonçalves,138.59.48.128,7121
06 May 2023,12:35,293.79 Mb/s,167.69 Mb/s,38506,Bento Gonçalves,138.59.48.128,7077
06 May 2023,12:36,207.58 Mb/s,169.50 Mb/s,38506,Bento Gonçalves,138.59.48.128,7548
06 May 2023,12:37,160.40 Mb/s,93.11 Mb/s,38506,Bento Gonçalves,138.59.48.128,6570
06 May 2023,12:37,147.28 Mb/s,93.11 Mb/s,38506,Bento Gonçalves,138.59.48.128,6570
06 May 2023,12:38,303.83 Mb/s,171.58 Mb/s,38506,Bento Gonçalves,138.59.48.128,8016
06 May 2023,12:39,306.69 Mb/s,159.48 Mb/s,38506,Bento Gonçalves,138.59.48.128,6063
06 May 2023,12:40,156.90 Mb/s,103.37 Mb/s,38506,Bento Gonçalves,138.59.48.128,8490
06 May 2023,12:40,142.99 Mb/s,87.91 Mb/s,38506,Bento Gonçalves,138.59.48.128,8490
06 May 2023,12:41,263.13 Mb/s,171.79 Mb/s,38506,Bento Gonçalves,138.59.48.128,6671
06 May 2023,12:42,304.75 Mb/s,172.17 Mb/s,38506,Bento Gonçalves,138.59.48.128,7201
06 May 2023,12:43,303.33 Mb/s,168.68 Mb/s,38506,Bento Gonçalves,138.59.48.128,6641
06 May 2023,12:44,308.01 Mb/s,170.86 Mb/s,38506,Bento Gonçalves,138.59.48.128,6356
06 May 2023,12:45,287.53 Mb/s,174.26 Mb/s,38506,Bento Gonçalves,138.59.48.128,7175
06 May 2023,12:46,306.02 Mb/s,171.30 Mb/s,38506,Bento Gonçalves,138.59.48.128,6696
06 May 2023,12:47,303.65 Mb/s,166.40 Mb/s,38506,Bento Gonçalves,138.59.48.128,7408
06 May 2023,12:48,298.63 Mb/s,169.02 Mb/s,38506,Bento Gonçalves,138.59.48.128,7114
06 May 2023,12:49,306.32 Mb/s,174.73 Mb/s,38506,Bento Gonçalves,138.59.48.128,6886
06 May 2023,12:50,306.73 Mb/s,174.43 Mb/s,38506,Bento Gonçalves,138.59.48.128,6540
06 May 2023,12:51,306.85 Mb/s,166.07 Mb/s,38506,Bento Gonçalves,138.59.48.128,6794
06 May 2023,12:52,302.55 Mb/s,155.23 Mb/s,38506,Bento Gonçalves,138.59.48.128,7101
06 May 2023,12:53,307.18 Mb/s,165.55 Mb/s,38506,Bento Gonçalves,138.59.48.128,6998
06 May 2023,12:54,309.37 Mb/s,164.58 Mb/s,31307,Bento Gonçalves,138.59.48.128,10841
06 May 2023,12:55,309.58 Mb/s,174.64 Mb/s,54890,Bento Gonçalves,138.59.48.128,9181
06 May 2023,12:56,308.78 Mb/s,168.73 Mb/s,54890,Bento Gonçalves,138.59.48.128,9530
06 May 2023,12:57,308.45 Mb/s,165.77 Mb/s,54890,Bento Gonçalves,138.59.48.128,9661
06 May 2023,12:58,308.15 Mb/s,170.07 Mb/s,54890,Bento Gonçalves,138.59.48.128,9151
06 May 2023,12:59,308.31 Mb/s,167.16 Mb/s,54890,Bento Gonçalves,138.59.48.128,9487
06 May 2023,13:01,298.57 Mb/s,159.11 Mb/s,44271,Nova Prata,138.59.48.128,9661
06 May 2023,13:02,309.22 Mb/s,166.10 Mb/s,54890,Bento Gonçalves,138.59.48.128,9757
06 May 2023,13:03,309.89 Mb/s,168.98 Mb/s,54890,Bento Gonçalves,138.59.48.128,9455
06 May 2023,13:04,309.34 Mb/s,174.45 Mb/s,54890,Bento Gonçalves,138.59.48.128,9488
06 May 2023,13:05,300.40 Mb/s,168.87 Mb/s,44271,Nova Prata,138.59.48.128,9453
06 May 2023,13:06,299.63 Mb/s,163.94 Mb/s,44271,Nova Prata,138.59.48.128,9283
06 May 2023,13:07,308.08 Mb/s,173.80 Mb/s,54890,Bento Gonçalves,138.59.48.128,9557
06 May 2023,13:08,309.78 Mb/s,172.42 Mb/s,54890,Bento Gonçalves,138.59.48.128,9635
06 May 2023,13:09,309.26 Mb/s,165.13 Mb/s,54890,Bento Gonçalves,138.59.48.128,9518
06 May 2023,13:10,308.74 Mb/s,163.64 Mb/s,54890,Bento Gonçalves,138.59.48.128,9443
06 May 2023,13:11,309.82 Mb/s,167.40 Mb/s,54890,Bento Gonçalves,138.59.48.128,9073
06 May 2023,13:12,301.56 Mb/s,166.12 Mb/s,44271,Nova Prata,138.59.48.128,9314
06 May 2023,13:13,304.75 Mb/s,172.92 Mb/s,54890,Bento Gonçalves,138.59.48.128,9465
